title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
THE GOOD GERM HOTEL (MARCH),KIM SUNG-HWA,9781913750152,Children Books,72.0,0,English,,"Check in to The Good Germ Hotel to learn about all the good germs and bacteria superheroes that live inside the human body. These amazing microbes fight viruses, digest food, and keep us healthy and happy. Did you know that your body is full of bacteria? And that most of it is good bacteria that helps to keep you healthy? Well, now's your chance to get up close and personal with the microorganisms that live inside all of us. Travel through the body with our gut bacteria guide, stopping off to meet the other amazing microbe residents along the way. In today's pandemic climate, bad germs and bacteria are the subject of many conversations. This book helps children learn that not all bacteria are bad and introduces them to all the good germs in the body that help us fight viruses and infections. The dialogue around good gut health has also been gaining traction in recent years, so The Good Germ Hotel is the perfect place to visit to get to know your gut microbiota",WHAT ON EARTH PUBLISHING,https://static.wixstatic.com/media/f18b65_75092b8438f944ce9dd1817c06abdcab~mv2.jpg,1756
Ultimate Gamer: Career Mode,Craig Steele,9780753445976,Reference,44.0,0,English,,"Learn how to storyboard, code and test games, just like your favourite devs, or boost your Twitch subs by learning how to go pro. Think you have the skills to compete in eSports tournaments, or do you need some tips on getting good? This book will give you the know-how on making it big in all areas of the gaming industry!",MacMillan,https://static.wixstatic.com/media/f18b65_d9e4e527abe548209af4d90e57d3c9fd~mv2.jpg,1757
War Stories,Michael Morpurgo,9781529042979,Children Books,42.0,1,English,,"From World War II to the Crusades, 1970s Beirut to the modern-day Middle East, these vivid stories explore wars throughout history. They examine not only the immediate consequences of war, but also what happens after the fighting is over.",MacMillan,https://static.wixstatic.com/media/f18b65_2d317616911a4f00bcc85c2fc2ccb6e4~mv2.jpg,1758
Just One of Those Days,Jill Murphy,9781529021370,Children Books,72.0,1,English,,"When Mr and Mrs Bear wake up late, it's raining outside - and Baby Bear is late for nursery. Then Mrs Bear sits on her glasses at work and Mr Bear spills his coffee! Oh dear - it seems this is just going to be one of those days! But the lovable Bear family muddle through cheerfully, and there's even a surprise for Baby Bear when Mr Bear gets home from work.",MacMillan,https://static.wixstatic.com/media/f18b65_aba082602a324c87ad25c526c51204ee~mv2.jpg,1759
They Did It First. 50 Scientists,"Julie Leung, illustrator Caitlin Kuhwald",9781529033182,Children Books,55.0,0,English,,"They Did It First features fifty trailblazing scientists, artists and mathematicians who were not afraid to dream big and be the FIRST. Discover the pioneers who defied the boundaries of possibility and went on to revolutionise the world.",MacMillan,https://static.wixstatic.com/media/f18b65_17fbc444a7484ae088b9c5e915f62d0c~mv2.jpg,1760
Activists Assemble: We Are All Equal!,"Shannon Weber, Jade Orlando",9780753446195,Children Books,50.0,0,English,,"What is equality? A big question to answer and an even bigger topic to discuss. A WHSmith Book of the Month for Kids Non Fiction, Activists Assemble: We Are All Equal explains what it is to be a citizen, how important it is to treat, and be treated, as equal within the society, and how you can use your voice to champion equality.",MacMillan,https://static.wixstatic.com/media/f18b65_b43f70361a094ae3a344cba93ebab220~mv2.jpg,1761
The Football Encyclopedia,Clive Gifford,9780753445273,Children Books,61.0,0,English,,"Capturing the triumph and despair of key moments in world football, this book is packed with pictures and profiles of the world's most skillful footballers   old and new   from Beckham to Messi, Pel  to Ronaldo, Rooney to Neymar. Over 40 of the best international and national teams to have lit up the game are covered in detail, including Brazil, Manchester United, Barcelona and Spain.",MacMillan,https://static.wixstatic.com/media/f18b65_d9e8c223d9884420a398fb2231a8eb9e~mv2.jpg,1762
Germ Lab,Richard Platt,9780753445471,Children Books,72.0,0,English,,"The Germ Lab features case histories of specific epidemics and pandemics, 'eyewitness' accounts from the rats, flies, ticks and creepy-crawlies who spread the most deadly viruses, plus plenty of fascinating facts and figures on the biggest and worst afflictions. Discover how bacteria and bad beasties are beaten through the work of genius scientists and the development of vaccinations.",MacMillan,https://static.wixstatic.com/media/f18b65_900a7e9cd8ef4833a390f74e8847748d~mv2.jpg,1763
Wheels,"Tracey Turner, Illustrator Fatti Burke",9780753446232,Children Books,44.0,1,English,,"Find out about wheels that whizz you around at fairgrounds, how to ride downhill on a penny-farthing, and why wheels can even help you decorate your bedroom!",MacMillan,https://static.wixstatic.com/media/f18b65_bf183d6c90fc4dce8e838e59d60935d7~mv2.jpg,1764
First Picture Atlas,Deborah Chancellor,9780753445969,Children Books,72.0,1,English,,"Take an exciting journey around the world and explore every country on Earth. Beautifully illustrated by award-winning Anthony Lewis, the colourful maps, plus lively and informative text make this an essential atlas for younger readers.",MacMillan,https://static.wixstatic.com/media/f18b65_262ac48c311249b0ba73e6fe3c488391~mv2.jpg,1765
Pokemon Adventures: Black & White-9,Hidenori Kusaka,9781421579610,Children Books,54.0,0,English,,"Pok mon Trainer Black meets White, a Pok mon Trainer who runs a growing talent agency for performing Pok mon. Will Black catch show biz fever too? Meanwhile, mysterious Team Plasma is urging everyone to release their beloved Pok mon into the wild! What are they thinking?!",VIZ Media,https://static.wixstatic.com/media/f18b65_40594ef136d84bb187a3a7f4c8c3eb91~mv2.jpg,1766
VIRUSES,Victor Medina,9788854417786,Children Books,38.0,1,English,,"In this book, children will be explained what viruses are - a more-than ever actual topic, how they move and what behaviours help to limit their spreading. The texts style is fun and light, with ironic notes and scientific background, while the lively illustrations help to deliver what could be a complicated message with an immediate understanding.",White Star,https://static.wixstatic.com/media/f18b65_b5fe08a4c8dc4ee7917aa2245a71f423~mv2.jpg,1767
The Dove and Ant,Jean de La Fontaine,9788854417793,Children Books,28.0,1,English,,"Jean De La Fontaine s most beloved classic fables and tales about animals (and humans), enhanced by ironic illustrations, will delight and entertain young readers while teaching valuable lessons. Each board book will cover the most important topics for character development. A precious collection presented in honor of Jean de la Fontaine s birth anniversary, which will hit 400 years in 2021.",White Star,https://static.wixstatic.com/media/f18b65_4a8a892831c449fcbb4438555f550dfa~mv2.jpg,1768
The Frog and Other,Jean de La Fontaine,9788854417809,Children Books,28.0,1,English,,"Jean De La Fontaine s most beloved classic fables and tales about animals (and humans), enhanced by ironic illustrations, will delight and entertain young readers while teaching valuable lessons. Each board book will cover the most important topics for character development. A precious collection presented in honor of Jean de la Fontaine s birth anniversary, which will hit 400 years in 2021.",White Star,https://static.wixstatic.com/media/f18b65_bf8962d2ea274f5591e3ef05a6681264~mv2.jpg,1769
The Fox and stork,Jean de La Fontaine,9788854417816,Children Books,28.0,1,English,,"Jean De La Fontaine s most beloved classic fables and tales about animals (and humans), enhanced by ironic illustrations, will delight and entertain young readers while teaching valuable lessons. Each board book will cover the most important topics for character development. A precious collection presented in honor of Jean de la Fontaine s birth anniversary, which will hit 400 years in 2021.",White Star,https://static.wixstatic.com/media/f18b65_15a7ab83894d42f5bd2b872fce3800b4~mv2.jpg,1770
The Wolf and Lamb,Jean de La Fontaine,9788854417823,Children Books,28.0,0,English,,"Jean De La Fontaine's most beloved classic fables and tales about animals (and humans), enhanced by ironic illustrations, will delight and entertain young readers while teaching valuable lessons.",White Star,https://static.wixstatic.com/media/f18b65_051241a13ae3454484f044666431a721~mv2.jpg,1771
EXPLORING THE NATURE,Chiara Piroddi,9788854417502,Children Books,55.0,0,English,,"Nature has an important role in Montessorian pedagogy. According to Maria Montessori, taking care of animals and plants is highly satisfying for the child: knowing that someone needs him/her and that his/her work gives rise to life is a great incentive for his/her sense of responsibility, but also for his/her emotional development, and ability to imagine and control the actions and emotions that are part of the world of childhood. The activities in this book are intended for children from 2 to 10 years, with the aim of recovering the natural bond between the child and the world of nature. They are subdivided into 4 areas, according to what Maria Montessori observed to be the most important aspects in the child's relationship with nature. The activities are designed partly for the home, but are always inspired, where possible, by experience in the open air, in the garden...show more",White Star,https://static.wixstatic.com/media/f18b65_2dc21245df00425bb79ad4279e017020~mv2.jpg,1772
PINOCCHIO,Manuela Adreani,9788854415577,Children Books,72.0,0,English,,"Chronicling the adventures of a disobedient but good-hearted puppet who dreams of becoming a real boy, Carlo Collodi's Pinocchio is beloved by children around the world. This charming adaptation of the original text features the splendid illustrations of Manuela Adreani, who elegantly captures all the magic and poetry of a story that has become a timeless classic.",White Star,https://static.wixstatic.com/media/f18b65_18d1aa7ac7d34d7da92be1cd969d79ac~mv2.jpg,1773
"WIZARD OF OZ, THE",Manuela Adreani,9788854415591,Children Books,72.0,0,English,,"The first edition of The Wizard of Oz, Lyman Frank Baum's masterpiece, was published in 1900. Since then, generations of young readers have followed little Dorothy and her dog Toto on their intrepid journey through the wonderful world of Oz, into which the girl is thrown by a tornado. Along the way, Dorothy makes some odd friends who help her tackle dangers and adversity: the Scarecrow, the Tin Man and the Cowardly Lion, characters who, along with the Wicked Witch of the West, the winged monkeys and the powerful and mysterious Oz, have become icons of our collective imagination. The incredible success of this work has inspired new stories for children set in the world of Oz, musicals and numerous movie adaptations, of which the 1933 version, starring Judy Garland, stands out. This book, an adaptation of the original text, is enhanced by stunning illustrations by Manuela Adreani, an artist of rare sensitivity capable of recreating the imaginary kingdom of the great and terrible wizard Oz with her drawings, and of conveying the magic of a story that has become a timeless classic.",White Star,https://static.wixstatic.com/media/f18b65_951590dfaa6f45bc989dbcf9def9b3ea~mv2.jpg,1774
SNOW WHITE,Manuela Adreani,9788854415584,Children Books,72.0,0,English,,"Hair as black as ebony, lips as red as blood and skin as white as snow: this is the unforgettable description of Snow White, the captivating protagonist of one of the best loved and well-known fairy tales of all time. The adventures of the beautiful maiden, taken in by the seven dwarfs after escaping from the wicked queen, have fascinated children all over the world and inspired plays, ballets, musicals and movie adaptations, including Disney's 1937 animated version.",White Star,https://static.wixstatic.com/media/f18b65_b43f8ff11d7a4db1a7ceeabdea1dd9a5~mv2.jpg,1775
"SNOW QUEEN, THE",Manuela Adreani,9788854409866,Children Books,83.0,1,English,,"The Snow Queen is one of the longest and best-loved tales of Hans Christian Andersen. The Danish writer managed to evoke throughout the story a unique atmosphere of wonder, thanks to the spellbinding Nordic landscapes described as well as the unique characters who wander through them, above all, the haughty and cool Queen who is able to freeze hearts with her glacial kiss. All the magic of Andersen's knowing narration, unabridged though adapted in its language to render it accessible to a young and contemporary audience, is found reflected in the pictures that accompany the story, wonderfully illustrated by Manuela Adreani. The union of these two elements gives life to a fascinating and charming book, the ideal gift for readers of all ages. AGES: 8 plus AUTHOR: Manuela Adreani, born in Rome but now resident in Turin. After taking a diploma specializing i...show more",White Star,https://static.wixstatic.com/media/f18b65_e94e9e333879499e8c93d26d7c003d10~mv2.jpg,1776
